saith the,the king,saith,love,children of,the children,jesus christ,faith,he that,jesus,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.058104,3.058104,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.865330,0.000000,
0.000000,0.000000,0.000000,1.492537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.123142,0.000000,
0.000000,2.710027,0.000000,0.000000,2.710027,2.710027,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.816327,1.632653,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,8.620690,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.663004,3.663004,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.137656,0.000000,
0.000000,0.000000,0.000000,0.000000,3.125000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,3.472222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.235955,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,5.291005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,5.882353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.627907,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.341040,0.000000,
0.000000,0.000000,0.000000,0.000000,2.197802,2.197802,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.923977,2.923977,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.582278,0.000000,0.000000,1.582278,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.312336,0.000000,
0.000000,0.000000,0.000000,0.000000,5.839416,5.839416,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,3.745318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.649635,3.649635,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,3.484321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.150538,0.000000,
0.000000,0.000000,0.000000,3.714404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.181818,0.000000,
0.000000,0.000000,0.000000,8.064516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.638298,0.000000,
0.000000,0.000000,0.000000,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.403361,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.832861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,6.060606,6.060606,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.311258,0.000000,
0.000000,0.000000,0.000000,3.021148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.617978,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,4.950495,4.950495,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,6.993007,6.993007,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,1.926782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.392344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.824859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.494505,0.000000,
0.000000,0.000000,0.000000,2.433090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,7.117438,0.000000,0.000000,0.000000,0.000000,1.779359,0.000000,
0.000000,0.000000,6.944444,3.472222,0.000000,0.000000,0.000000,0.000000,6.944444,0.000000,
0.000000,0.000000,0.000000,1.897533,0.000000,0.000000,0.000000,0.000000,17.077799,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.809160,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.806723,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.734266,0.000000,
0.000000,0.000000,0.000000,1.838235,1.838235,1.838235,0.000000,0.000000,14.705882,0.000000,
0.000000,1.841621,0.000000,1.841621,0.000000,0.000000,0.000000,0.000000,11.049724,0.000000,
0.000000,0.000000,0.000000,2.100840,0.000000,0.000000,0.000000,0.000000,23.109244,0.000000,
0.000000,0.000000,0.000000,2.624672,0.000000,0.000000,0.000000,0.000000,5.249344,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.739130,0.000000,
2.008032,2.008032,2.008032,2.008032,0.000000,0.000000,0.000000,0.000000,2.008032,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.988024,0.000000,
0.000000,2.020202,2.020202,0.000000,0.000000,0.000000,0.000000,0.000000,14.141414,0.000000,
0.000000,0.000000,1.766784,0.000000,0.000000,0.000000,0.000000,0.000000,5.300353,0.000000,
0.000000,1.724138,1.724138,0.000000,0.000000,0.000000,0.000000,0.000000,6.896552,0.000000,
0.000000,3.831418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.662835,0.000000,
0.000000,0.000000,4.357298,0.000000,0.000000,0.000000,0.000000,0.000000,13.071895,0.000000,
0.000000,0.000000,0.000000,2.173913,0.000000,0.000000,0.000000,0.000000,4.347826,0.000000,
0.000000,0.000000,1.893939,0.000000,0.000000,0.000000,0.000000,0.000000,35.984848,0.000000,
0.000000,4.705882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.764706,0.000000,
0.000000,0.000000,3.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.631579,0.000000,2.631579,0.000000,0.000000,0.000000,0.000000,0.000000,2.631579,0.000000,
0.000000,1.362398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,1.934236,0.000000,0.000000,0.000000,0.000000,1.934236,0.000000,
0.000000,0.000000,2.631579,0.000000,0.000000,0.000000,0.000000,0.000000,2.631579,0.000000,
0.000000,1.876173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.504690,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.620746,0.000000,1.620746,0.000000,0.000000,0.000000,0.000000,0.000000,1.620746,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,3.603604,0.000000,0.000000,0.000000,0.000000,3.603604,0.000000,
0.000000,2.487562,2.487562,0.000000,0.000000,0.000000,0.000000,0.000000,7.462687,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.326007,0.000000,
2.688172,0.000000,2.688172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,6.134969,0.000000,18.404908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,17.094017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,6.968641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,11.019284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,5.037783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,3.546099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,3.424658,0.000000,3.424658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.957784,0.000000,3.957784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.763668,1.763668,0.000000,0.000000,0.000000,0.000000,
1.703578,0.000000,3.407155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.523810,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.158749,0.000000,
0.000000,2.732240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.443001,4.329004,1.443001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,3.584229,0.000000,0.000000,0.000000,1.792115,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.077586,1.077586,3.232759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.926782,1.926782,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.504673,1.168224,3.504673,0.000000,0.000000,0.000000,0.000000,0.000000,1.168224,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4.672897,0.000000,4.672897,0.000000,4.672897,4.672897,0.000000,0.000000,2.336449,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.369863,0.000000,1.369863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,17.751479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.398082,2.398082,0.000000,0.000000,0.000000,0.000000,
4.444444,0.000000,4.444444,0.000000,0.000000,0.000000,0.000000,0.000000,1.481481,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.689189,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.624672,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.469136,0.000000,0.000000,0.000000,4.938272,0.000000,
1.228501,0.000000,1.228501,0.000000,0.000000,0.000000,0.000000,0.000000,2.457002,0.000000,
1.347709,0.000000,4.043127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.832861,0.944287,2.832861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.105590,0.000000,3.105590,0.000000,3.105590,3.105590,0.000000,0.000000,6.211180,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.709402,1.709402,1.709402,0.000000,0.000000,0.000000,0.000000,0.000000,5.128205,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4.347826,11.594203,4.347826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.536693,7.073386,4.420866,0.000000,0.884173,1.768347,0.000000,0.000000,0.000000,0.000000,
3.378378,1.689189,3.378378,1.689189,0.000000,1.689189,0.000000,0.000000,0.000000,0.000000,
3.731343,3.731343,3.731343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.256281,0.000000,2.512563,0.000000,0.000000,0.000000,0.000000,0.000000,2.512563,0.000000,
3.731343,1.243781,3.731343,0.000000,0.000000,0.000000,0.000000,0.000000,2.487562,0.000000,
0.000000,0.000000,2.958580,0.000000,0.000000,0.000000,0.000000,0.000000,5.917160,0.000000,
7.032349,0.000000,7.032349,0.000000,0.000000,0.000000,0.000000,0.000000,2.812940,0.000000,
3.386005,1.128668,9.029345,0.000000,0.000000,0.000000,0.000000,0.000000,1.128668,0.000000,
6.459948,0.000000,7.751938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.189793,0.000000,3.189793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6.920415,0.000000,6.920415,0.000000,0.000000,1.153403,0.000000,0.000000,1.153403,0.000000,
2.739726,0.000000,2.739726,0.000000,0.000000,0.000000,0.000000,0.000000,2.739726,0.000000,
0.000000,0.000000,1.297017,0.000000,0.000000,0.000000,0.000000,0.000000,1.297017,0.000000,
9.876543,0.000000,12.345679,0.000000,0.000000,0.000000,0.000000,0.000000,2.469136,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.113590,0.000000,10.141988,0.000000,4.056795,4.056795,0.000000,0.000000,0.000000,0.000000,
2.506266,0.000000,2.506266,0.000000,0.000000,0.000000,0.000000,0.000000,2.506266,0.000000,
5.540166,0.000000,8.310249,2.770083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.514938,1.757469,5.272408,0.000000,1.757469,1.757469,0.000000,0.000000,1.757469,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5.076142,0.000000,5.076142,0.000000,0.000000,0.000000,0.000000,0.000000,3.384095,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.631579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,1.858736,0.000000,0.000000,0.000000,0.000000,3.717472,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5.312085,0.000000,6.640106,0.000000,0.000000,0.000000,0.000000,0.000000,1.328021,0.000000,
11.097411,0.000000,12.330456,1.233046,1.233046,1.233046,0.000000,0.000000,4.932182,0.000000,
5.681818,0.000000,5.681818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7.850834,0.000000,7.850834,1.962709,0.981354,0.981354,0.000000,0.000000,0.000000,0.000000,
9.975062,1.246883,9.975062,0.000000,1.246883,2.493766,0.000000,0.000000,0.000000,0.000000,
4.645761,1.161440,4.645761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.009153,0.000000,8.009153,1.144165,0.000000,0.000000,0.000000,0.000000,1.144165,0.000000,
7.255139,0.000000,7.255139,0.000000,1.209190,1.209190,0.000000,0.000000,0.000000,0.000000,
8.247423,0.000000,8.247423,0.000000,1.030928,2.061856,0.000000,0.000000,0.000000,0.000000,
8.498584,0.000000,8.498584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
12.953368,0.000000,14.248705,0.000000,1.295337,2.590674,0.000000,0.000000,0.000000,0.000000,
2.967359,0.000000,2.967359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5.340454,0.000000,5.340454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.676471,0.000000,3.676471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.472260,1.353180,9.472260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.906977,0.000000,2.906977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.547009,0.000000,8.547009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
10.014306,0.000000,10.014306,0.000000,2.861230,2.861230,0.000000,0.000000,0.000000,0.000000,
3.618818,0.000000,3.618818,0.000000,1.206273,1.206273,0.000000,0.000000,1.206273,0.000000,
4.552352,0.000000,4.552352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11.090573,0.000000,11.090573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.683502,1.683502,1.683502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
14.056225,6.024096,14.056225,0.000000,0.000000,0.000000,0.000000,0.000000,4.016064,0.000000,
10.752688,1.194743,11.947431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
17.706577,0.000000,18.549747,0.000000,0.843170,0.843170,0.000000,0.000000,0.843170,0.000000,
5.540166,2.770083,5.540166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.787346,3.514938,8.787346,0.000000,0.878735,0.878735,0.000000,0.000000,0.000000,0.000000,
3.750000,5.000000,3.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
11.811024,20.997375,11.811024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.259259,3.703704,9.259259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
15.920398,2.985075,15.920398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
13.947001,0.000000,13.947001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
16.228748,0.000000,16.228748,0.772798,0.000000,0.000000,0.000000,0.000000,0.772798,0.000000,
6.284916,3.491620,6.284916,0.000000,3.491620,3.491620,0.000000,0.000000,0.000000,0.000000,
11.876485,0.000000,11.876485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.708738,6.067961,9.708738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7.610350,0.000000,7.610350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.801802,11.711712,1.801802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.273322,13.093290,3.273322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.048780,22.357724,3.048780,0.000000,0.000000,0.000000,0.000000,0.000000,3.048780,0.000000,
5.504587,11.009174,5.504587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,7.342144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,6.024096,0.000000,0.000000,0.000000,1.506024,0.000000,0.000000,0.000000,0.000000,
5.167959,1.291990,5.167959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.173913,2.173913,2.173913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5.700326,0.000000,5.700326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
13.157895,0.000000,19.736842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6.090134,1.218027,8.526188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4.651163,0.000000,4.651163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9.385666,0.853242,9.385666,0.000000,0.000000,0.000000,0.000000,0.000000,3.412969,0.000000,
16.101695,0.847458,16.101695,0.000000,0.847458,0.847458,0.000000,0.000000,0.847458,0.000000,
6.849315,2.739726,6.849315,0.000000,2.739726,2.739726,0.000000,0.000000,0.000000,0.000000,
6.475985,2.158662,6.475985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,10.242086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.132503,0.000000,0.000000,1.132503,1.132503,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,2.283105,0.000000,1.141553,1.141553,0.000000,0.000000,1.141553,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,3.378378,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3.663004,0.000000,3.663004,0.000000,3.663004,3.663004,0.000000,0.000000,0.000000,0.000000,
2.472188,0.000000,2.472188,0.000000,1.236094,1.236094,0.000000,0.000000,2.472188,0.000000,
0.000000,0.000000,0.000000,0.000000,1.926782,1.926782,0.000000,0.000000,0.000000,0.000000,
6.369427,0.000000,6.369427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4.255319,0.000000,4.255319,0.000000,2.127660,2.127660,0.000000,0.000000,6.382979,0.000000,
2.604167,1.302083,2.604167,0.000000,0.000000,0.000000,0.000000,0.000000,2.604167,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8.321775,0.000000,8.321775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7.509387,0.000000,7.509387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
